original_seqID,original_seq_length,nterm_seq_length,HMM_profile,nterm_typesubtype
Tbb1125VSG-1401,366,363,VSG-N-TypeB,B1
Tbb1125VSG-1402,365,265,VSG-N-TypeB,B1
Tbb1125VSG-1403,365,365,VSG-N-TypeA,A2
Tbb1125VSG-1404,364,364,VSG-N-TypeB,B1
Tbb1125VSG-1405,364,363,VSG-N-TypeB,B1
Tbb1125VSG-1406,364,359,VSG-N-TypeA,A2
Tbb1125VSG-1407,364,355,VSG-N-TypeA,A2
Tbb1125VSG-1408,363,127,VSG-N-TypeA,1b
Tbb1125VSG-1409,362,362,VSG-N-TypeB,B1
Tbb1125VSG-1410,362,362,VSG-N-TypeA,1b
Tbb1125VSG-1411,361,359,VSG-N-TypeB,B1
Tbb1125VSG-1412,360,360,VSG-N-TypeB,B1
Tbb1125VSG-1413,360,324,VSG-N-TypeA,A2
Tbb1125VSG-1414,359,358,VSG-N-TypeA,1a
Tbb1125VSG-1415,359,290,VSG-N-TypeB,B1
Tbb1125VSG-1416,357,357,VSG-N-TypeA,A2
Tbb1125VSG-1417,357,355,VSG-N-TypeA,A2
Tbb1125VSG-1418,357,357,VSG-N-TypeB,B1
Tbb1125VSG-1419,357,357,VSG-N-TypeB,B1
Tbb1125VSG-1420,356,356,VSG-N-TypeB,B1
Tbb1125VSG-1421,356,356,VSG-N-TypeB,B1
Tbb1125VSG-1422,356,345,VSG-N-TypeB,B1
Tbb1125VSG-1423,354,350,VSG-N-TypeA,1b
Tbb1125VSG-1423.1,354,350,VSG-N-TypeA,1b
Tbb1125VSG-1424,354,351,VSG-N-TypeB,B1
Tbb1125VSG-1425,354,354,VSG-N-TypeB,B1
Tbb1125VSG-1426,354,353,VSG-N-TypeA,1c
Tbb1125VSG-1427,354,352,VSG-N-TypeA,A2
Tbb1125VSG-1428,354,339,VSG-N-TypeA,A2
Tbb1125VSG-1429,331,330,VSG-N-TypeB,B1
Tbb1125VSG-1430,353,353,VSG-N-TypeB,B1
Tbb1125VSG-1431,352,315,VSG-N-TypeA,A2
Tbb1125VSG-1432,352,314,VSG-N-TypeA,A2
Tbb1125VSG-1433,352,352,VSG-N-TypeB,B1
Tbb1125VSG-1434,351,351,VSG-N-TypeB,B1
Tbb1125VSG-1434.1,351,351,VSG-N-TypeB,B1
Tbb1125VSG-1435,351,351,VSG-N-TypeA,1a
Tbb1125VSG-1436,350,317,VSG-N-TypeB,B1
Tbb1125VSG-1437,350,349,VSG-N-TypeA,1a
Tbb1125VSG-1438,350,297,VSG-N-TypeB,B1
Tbb1125VSG-1439,349,291,VSG-N-TypeB,B1
Tbb1125VSG-1440,349,349,VSG-N-TypeB,B1
Tbb1125VSG-1441,348,346,VSG-N-TypeB,B1
Tbb1125VSG-1442,348,347,VSG-N-TypeA,A2
Tbb1125VSG-1443,346,346,VSG-N-TypeA,1a
Tbb1125VSG-1443.1,346,346,VSG-N-TypeA,1a
Tbb1125VSG-1444,450,387,VSG-N-TypeA,1b
Tbb1125VSG-1445,346,346,VSG-N-TypeA,1a
Tbb1125VSG-1446,346,346,VSG-N-TypeA,1a
Tbb1125VSG-1447,345,345,VSG-N-TypeA,1a
Tbb1125VSG-1447.1,345,345,VSG-N-TypeA,1a
Tbb1125VSG-1448,345,330,VSG-N-TypeA,A2
Tbb1125VSG-1448.1,345,153,VSG-N-TypeA,A2
Tbb1125VSG-1449,344,292,VSG-N-TypeB,B1
Tbb1125VSG-1450,344,264,VSG-N-TypeB,B1
Tbb1125VSG-1451,344,341,VSG-N-TypeA,1c
Tbb1125VSG-1452,343,343,VSG-N-TypeA,1a
Tbb1125VSG-1453,342,341,VSG-N-TypeB,B1
Tbb1125VSG-1454,342,263,VSG-N-TypeB,B1
Tbb1125VSG-1455,342,323,VSG-N-TypeB,B1
Tbb1125VSG-1456,341,333,VSG-N-TypeA,1a
Tbb1125VSG-1456.1,341,334,VSG-N-TypeA,1a
Tbb1125VSG-1457,341,267,VSG-N-TypeB,B1
Tbb1125VSG-1458,341,341,VSG-N-TypeB,B1
Tbb1125VSG-1460,340,338,VSG-N-TypeB,B1
Tbb1125VSG-1461,340,340,VSG-N-TypeB,B1
Tbb1125VSG-1462,340,340,VSG-N-TypeB,B1
Tbb1125VSG-1463,338,324,VSG-N-TypeA,A2
Tbb1125VSG-1464,338,282,VSG-N-TypeB,B1
Tbb1125VSG-1465,337,334,VSG-N-TypeA,A2
Tbb1125VSG-1466,337,333,VSG-N-TypeA,A2
Tbb1125VSG-1467,336,335,VSG-N-TypeB,B1
Tbb1125VSG-1468,336,309,VSG-N-TypeA,1a
Tbb1125VSG-1469,336,336,VSG-N-TypeB,B1
Tbb1125VSG-1471,335,320,VSG-N-TypeA,A2
Tbb1125VSG-1472,433,148,VSG-N-TypeA,1c
Tbb1125VSG-1473,333,330,VSG-N-TypeB,B1
Tbb1125VSG-1474,480,440,VSG-N-TypeB,B1
Tbb1125VSG-1476,329,276,VSG-N-TypeB,B1
Tbb1125VSG-1477,329,329,VSG-N-TypeB,B1
Tbb1125VSG-1478,499,339,VSG-N-TypeA,A2
Tbb1125VSG-1479,328,324,VSG-N-TypeA,1c
Tbb1125VSG-1480,328,328,VSG-N-TypeB,B1
Tbb1125VSG-1482,326,326,VSG-N-TypeB,B1
Tbb1125VSG-1483,323,318,VSG-N-TypeA,A2
Tbb1125VSG-1485,322,322,VSG-N-TypeB,B1
Tbb1125VSG-1486,320,299,VSG-N-TypeA,1a
Tbb1125VSG-1487,320,310,VSG-N-TypeA,A2
Tbb1125VSG-1488,320,314,VSG-N-TypeB,B1
Tbb1125VSG-1489,320,320,VSG-N-TypeB,B1
Tbb1125VSG-1490,319,302,VSG-N-TypeA,A2
Tbb1125VSG-1491,319,184,VSG-N-TypeA,1a
Tbb1125VSG-1492,318,311,VSG-N-TypeA,A2
Tbb1125VSG-1493,318,135,VSG-N-TypeA,A2
Tbb1125VSG-1494,317,316,VSG-N-TypeA,A2
Tbb1125VSG-1495,317,317,VSG-N-TypeA,A2
Tbb1125VSG-1497,316,314,VSG-N-TypeA,1a
Tbb1125VSG-1498,315,311,VSG-N-TypeB,B1
Tbb1125VSG-1499,484,395,VSG-N-TypeA,1c
Tbb1125VSG-1500,314,310,VSG-N-TypeB,B1
Tbb1125VSG-1501,314,313,VSG-N-TypeA,A2
Tbb1125VSG-1502,314,314,VSG-N-TypeB,B1
Tbb1125VSG-1504,313,288,VSG-N-TypeB,B1
Tbb1125VSG-1506,311,186,VSG-N-TypeA,1a
Tbb1125VSG-1507,311,311,VSG-N-TypeB,B1
Tbb1125VSG-1508,310,308,VSG-N-TypeB,B1
Tbb1125VSG-1509,310,299,VSG-N-TypeB,B1
Tbb1125VSG-1510,307,307,VSG-N-TypeA,A2
Tbb1125VSG-1511,307,307,VSG-N-TypeB,B1
Tbb1125VSG-1512,307,307,VSG-N-TypeA,1a
Tbb1125VSG-1513,306,287,VSG-N-TypeA,1c
Tbb1125VSG-1514,306,287,VSG-N-TypeA,A2
Tbb1125VSG-1515,305,305,VSG-N-TypeB,B1
Tbb1125VSG-1515.1,305,305,VSG-N-TypeB,B1
Tbb1125VSG-1517,293,293,VSG-N-TypeA,A2
Tbb1125VSG-1518,304,302,VSG-N-TypeA,1a
Tbb1125VSG-1519,303,283,VSG-N-TypeB,B1
Tbb1125VSG-1520,303,299,VSG-N-TypeB,B1
Tbb1125VSG-1521,513,393,VSG-N-TypeB,B1
Tbb1125VSG-1522,302,302,VSG-N-TypeB,B1
Tbb1125VSG-1523,300,299,VSG-N-TypeB,B1
Tbb1125VSG-1525,300,300,VSG-N-TypeB,B1
Tbb1125VSG-1526,299,263,VSG-N-TypeB,B1
Tbb1125VSG-1527,298,291,VSG-N-TypeA,1c
Tbb1125VSG-1527.1,298,291,VSG-N-TypeA,1c
Tbb1125VSG-1528,298,280,VSG-N-TypeB,B1
Tbb1125VSG-1529,298,297,VSG-N-TypeA,A2
Tbb1125VSG-1530,297,293,VSG-N-TypeB,B1
Tbb1125VSG-1531,297,250,VSG-N-TypeB,B1
Tbb1125VSG-1532,297,297,VSG-N-TypeB,B1
Tbb1125VSG-1533,295,295,VSG-N-TypeA,A2
Tbb1125VSG-1534,294,160,VSG-N-TypeA,1a
Tbb1125VSG-1535,294,278,VSG-N-TypeA,1a
Tbb1125VSG-1536,294,294,VSG-N-TypeA,1a
Tbb1125VSG-1538,292,187,VSG-N-TypeA,1a
Tbb1125VSG-1539,291,291,VSG-N-TypeA,1a
Tbb1125VSG-1540,291,290,VSG-N-TypeA,1a
Tbb1125VSG-1541,291,290,VSG-N-TypeA,1a
Tbb1125VSG-1542,291,285,VSG-N-TypeA,1a
Tbb1125VSG-1543,290,263,VSG-N-TypeA,A2
Tbb1125VSG-1544,290,285,VSG-N-TypeA,A2
Tbb1125VSG-1545,289,289,VSG-N-TypeB,B1
Tbb1125VSG-1546,289,274,VSG-N-TypeB,B1
Tbb1125VSG-1547,289,287,VSG-N-TypeA,A2
Tbb1125VSG-1548,287,280,VSG-N-TypeB,B1
Tbb1125VSG-1549,287,154,VSG-N-TypeA,1c
Tbb1125VSG-1550,286,286,VSG-N-TypeA,A2
Tbb1125VSG-1552,284,192,VSG-N-TypeB,B1
Tbb1125VSG-1553,284,284,VSG-N-TypeA,A2
Tbb1125VSG-1554,283,282,VSG-N-TypeA,1a
Tbb1125VSG-1556,283,283,VSG-N-TypeB,B1
Tbb1125VSG-1557,283,178,VSG-N-TypeA,A2
Tbb1125VSG-1559,279,279,VSG-N-TypeB,B1
Tbb1125VSG-1559.1,279,279,VSG-N-TypeB,B1
Tbb1125VSG-1560,279,279,VSG-N-TypeB,B1
Tbb1125VSG-1561,279,156,VSG-N-TypeA,1a
Tbb1125VSG-1562,279,265,VSG-N-TypeB,B1
Tbb1125VSG-1563,279,278,VSG-N-TypeA,1a
Tbb1125VSG-1564,279,278,VSG-N-TypeA,1a
Tbb1125VSG-1565,278,272,VSG-N-TypeA,1a
Tbb1125VSG-1566,277,277,VSG-N-TypeA,A2
Tbb1125VSG-1567,277,266,VSG-N-TypeA,1a
Tbb1125VSG-1568,276,276,VSG-N-TypeB,B1
Tbb1125VSG-1568.1,495,389,VSG-N-TypeB,B1
Tbb1125VSG-1569,276,273,VSG-N-TypeA,1a
Tbb1125VSG-1570,276,276,VSG-N-TypeB,B1
Tbb1125VSG-1573,274,259,VSG-N-TypeB,B1
Tbb1125VSG-1574,274,269,VSG-N-TypeB,B1
Tbb1125VSG-1576,272,268,VSG-N-TypeA,1c
Tbb1125VSG-1577,271,271,VSG-N-TypeA,1c
Tbb1125VSG-1578,271,271,VSG-N-TypeA,A2
Tbb1125VSG-1578.1,271,271,VSG-N-TypeA,A2
Tbb1125VSG-1579,271,249,VSG-N-TypeB,B1
Tbb1125VSG-1580,270,270,VSG-N-TypeB,B1
Tbb1125VSG-1582,270,269,VSG-N-TypeA,A2
Tbb1125VSG-1583,269,256,VSG-N-TypeA,1c
Tbb1125VSG-1584,268,264,VSG-N-TypeB,B1
Tbb1125VSG-1585,268,268,VSG-N-TypeB,B1
Tbb1125VSG-1586,268,163,VSG-N-TypeA,1b
Tbb1125VSG-1587,267,267,VSG-N-TypeA,A2
Tbb1125VSG-1588,267,265,VSG-N-TypeA,A2
Tbb1125VSG-1589,267,266,VSG-N-TypeA,A2
Tbb1125VSG-1590,266,266,VSG-N-TypeB,B1
Tbb1125VSG-1591,266,266,VSG-N-TypeB,B1
Tbb1125VSG-1592,264,264,VSG-N-TypeA,1a
Tbb1125VSG-1593,264,256,VSG-N-TypeB,B1
Tbb1125VSG-1596,264,224,VSG-N-TypeB,B1
Tbb1125VSG-1597,263,144,VSG-N-TypeA,1b
Tbb1125VSG-1597.1,263,145,VSG-N-TypeA,1b
Tbb1125VSG-1598,263,263,VSG-N-TypeB,B1
Tbb1125VSG-1599,263,263,VSG-N-TypeB,B1
Tbb1125VSG-1600,262,243,VSG-N-TypeA,A2
Tbb1125VSG-1601,262,258,VSG-N-TypeA,A2
Tbb1125VSG-1602,262,262,VSG-N-TypeB,B1
Tbb1125VSG-1603,261,259,VSG-N-TypeB,B1
Tbb1125VSG-1603.1,261,259,VSG-N-TypeB,B1
Tbb1125VSG-1604,261,232,VSG-N-TypeA,A2
Tbb1125VSG-1606,258,257,VSG-N-TypeB,B1
Tbb1125VSG-1606.1,258,257,VSG-N-TypeB,B1
Tbb1125VSG-1607,258,257,VSG-N-TypeA,A2
Tbb1125VSG-1608,258,172,VSG-N-TypeB,B1
Tbb1125VSG-1609,258,253,VSG-N-TypeB,B1
Tbb1125VSG-1610,257,257,VSG-N-TypeB,B1
Tbb1125VSG-1611,257,254,VSG-N-TypeB,B1
Tbb1125VSG-1612,257,257,VSG-N-TypeB,B1
Tbb1125VSG-1613,257,257,VSG-N-TypeB,B1
Tbb1125VSG-1614,257,253,VSG-N-TypeB,B1
Tbb1125VSG-1615,257,257,VSG-N-TypeB,B1
Tbb1125VSG-1616,256,256,VSG-N-TypeA,A2
Tbb1125VSG-1617,256,250,VSG-N-TypeA,1a
Tbb1125VSG-1618,256,253,VSG-N-TypeA,1c
Tbb1125VSG-1619,255,247,VSG-N-TypeA,1a
Tbb1125VSG-1620,255,255,VSG-N-TypeB,B1
Tbb1125VSG-1621,255,251,VSG-N-TypeB,B1
Tbb1125VSG-1622,255,255,VSG-N-TypeB,B1
Tbb1125VSG-1624,254,252,VSG-N-TypeA,1a
Tbb1125VSG-1625,254,254,VSG-N-TypeA,1a
Tbb1125VSG-1626,254,253,VSG-N-TypeA,1a
Tbb1125VSG-1627,254,254,VSG-N-TypeB,B1
Tbb1125VSG-1628,253,189,VSG-N-TypeB,B1
Tbb1125VSG-1629,253,250,VSG-N-TypeA,1c
Tbb1125VSG-1630,253,253,VSG-N-TypeB,B1
Tbb1125VSG-1631,252,252,VSG-N-TypeB,B1
Tbb1125VSG-1632,252,252,VSG-N-TypeB,B1
Tbb1125VSG-1633,251,249,VSG-N-TypeA,1a
Tbb1125VSG-1634,250,207,VSG-N-TypeA,1a
Tbb1125VSG-1635,250,246,VSG-N-TypeA,A2
Tbb1125VSG-1636,236,224,VSG-N-TypeA,1a
Tbb1125VSG-1637,505,397,VSG-N-TypeB,B1
Tbb1125VSG-1638,715,346,VSG-N-TypeB,B1
Tbb1125VSG-1639,524,441,VSG-N-TypeB,B1
Tbb1125VSG-1640,546,444,VSG-N-TypeB,B1
Tbb1125VSG-1641,516,415,VSG-N-TypeB,B1
Tbb1125VSG-1642,517,386,VSG-N-TypeB,B1
Tbb1125VSG-1643,525,389,VSG-N-TypeB,B1
Tbb1125VSG-1644,541,411,VSG-N-TypeB,B1
Tbb1125VSG-1645,500,417,VSG-N-TypeA,1a
Tbb1125VSG-1646,509,413,VSG-N-TypeA,1a
Tbb1125VSG-1647,498,394,VSG-N-TypeB,B1
Tbb1125VSG-1648,497,392,VSG-N-TypeB,B1
Tbb1125VSG-1649,511,401,VSG-N-TypeB,B1
Tbb1125VSG-1650,509,385,VSG-N-TypeA,A2
Tbb1125VSG-1651,499,423,VSG-N-TypeA,1a
Tbb1125VSG-1652,500,421,VSG-N-TypeA,1a
Tbb1125VSG-1653,502,423,VSG-N-TypeA,1a
Tbb1125VSG-1654,516,393,VSG-N-TypeA,A2
Tbb1125VSG-1655,491,413,VSG-N-TypeA,1a
Tbb1125VSG-1656,523,390,VSG-N-TypeB,B1
Tbb1125VSG-1657,490,407,VSG-N-TypeB,B1
Tbb1125VSG-1658,509,390,VSG-N-TypeA,A2
Tbb1125VSG-1659,487,392,VSG-N-TypeB,B1
Tbb1125VSG-1660,496,418,VSG-N-TypeA,1a
Tbb1125VSG-1661,499,393,VSG-N-TypeB,B1
Tbb1125VSG-1662,499,419,VSG-N-TypeA,1a
Tbb1125VSG-1663,484,350,VSG-N-TypeA,A2
Tbb1125VSG-1664,481,411,VSG-N-TypeA,1c
Tbb1125VSG-1666,480,409,VSG-N-TypeA,1a
Tbb1125VSG-1667,480,396,VSG-N-TypeA,A2
Tbb1125VSG-1668,479,396,VSG-N-TypeB,B1
Tbb1125VSG-1669,487,426,VSG-N-TypeA,1a
Tbb1125VSG-1670,521,426,VSG-N-TypeA,1a
Tbb1125VSG-1671,510,414,VSG-N-TypeA,1c
Tbb1125VSG-1672,517,409,VSG-N-TypeA,1a
Tbb1125VSG-1672.1,519,413,VSG-N-TypeA,1a
Tbb1125VSG-1673,503,421,VSG-N-TypeA,1a
Tbb1125VSG-1674,490,397,VSG-N-TypeA,A2
Tbb1125VSG-1675,505,392,VSG-N-TypeB,B1
Tbb1125VSG-1676,495,397,VSG-N-TypeB,B1
Tbb1125VSG-1677,503,387,VSG-N-TypeB,B1
Tbb1125VSG-1678,471,382,VSG-N-TypeB,B1
Tbb1125VSG-1680,499,406,VSG-N-TypeA,1a
Tbb1125VSG-1681,475,151,VSG-N-TypeA,1c
Tbb1125VSG-1682,489,401,VSG-N-TypeB,B1
Tbb1125VSG-1683,513,393,VSG-N-TypeA,A2
Tbb1125VSG-1684,486,411,VSG-N-TypeA,1a
Tbb1125VSG-1685,487,415,VSG-N-TypeA,1a
Tbb1125VSG-1686,521,426,VSG-N-TypeA,1a
Tbb1125VSG-1687,461,357,VSG-N-TypeB,B1
Tbb1125VSG-1688,461,392,VSG-N-TypeB,B1
Tbb1125VSG-1689,468,401,VSG-N-TypeB,B1
Tbb1125VSG-1690,504,404,VSG-N-TypeA,1c
Tbb1125VSG-1691,495,393,VSG-N-TypeA,A2
Tbb1125VSG-1692,470,148,VSG-N-TypeA,1c
Tbb1125VSG-1693,503,396,VSG-N-TypeA,1c
Tbb1125VSG-1694,535,411,VSG-N-TypeA,1a
Tbb1125VSG-1695,489,417,VSG-N-TypeA,1a
Tbb1125VSG-1696,502,374,VSG-N-TypeB,B1
Tbb1125VSG-1697,451,414,VSG-N-TypeA,1a
Tbb1125VSG-1698,482,372,VSG-N-TypeB,B1
Tbb1125VSG-1699,461,367,VSG-N-TypeB,B1
Tbb1125VSG-1700,449,344,VSG-N-TypeA,A2
Tbb1125VSG-1701,448,389,VSG-N-TypeA,A2
Tbb1125VSG-1702,447,376,VSG-N-TypeB,B1
Tbb1125VSG-1703,444,391,VSG-N-TypeB,B1
Tbb1125VSG-1704,458,389,VSG-N-TypeA,A2
Tbb1125VSG-1705,475,367,VSG-N-TypeB,B1
Tbb1125VSG-1706,438,396,VSG-N-TypeB,B1
Tbb1125VSG-1707,496,386,VSG-N-TypeA,1b
Tbb1125VSG-1708,471,385,VSG-N-TypeA,A2
Tbb1125VSG-1709,495,398,VSG-N-TypeA,A2
Tbb1125VSG-1710,464,383,VSG-N-TypeA,1c
Tbb1125VSG-1711,455,401,VSG-N-TypeB,B1
Tbb1125VSG-1712,524,391,VSG-N-TypeA,A2
Tbb1125VSG-1714,426,407,VSG-N-TypeA,1a
Tbb1125VSG-1715,454,407,VSG-N-TypeA,1a
Tbb1125VSG-1716,436,410,VSG-N-TypeA,1a
Tbb1125VSG-1716.1,436,411,VSG-N-TypeA,1a
Tbb1125VSG-1717,480,436,VSG-N-TypeA,1a
Tbb1125VSG-1718,451,354,VSG-N-TypeA,A2
Tbb1125VSG-1718.1,451,354,VSG-N-TypeA,A2
Tbb1125VSG-1718.2,458,157,VSG-N-TypeA,A2
Tbb1125VSG-1719,413,383,VSG-N-TypeB,B1
Tbb1125VSG-1720,411,370,VSG-N-TypeB,B1
Tbb1125VSG-1721,513,380,VSG-N-TypeB,B1
Tbb1125VSG-1722,486,412,VSG-N-TypeA,1a
Tbb1125VSG-1723,505,127,VSG-N-TypeA,A2
Tbb1125VSG-1724,398,398,VSG-N-TypeA,1a
Tbb1125VSG-1725,398,351,VSG-N-TypeA,1a
Tbb1125VSG-1726,517,406,VSG-N-TypeB,B1
Tbb1125VSG-1728,482,407,VSG-N-TypeA,1a
Tbb1125VSG-1729,476,424,VSG-N-TypeA,1a
Tbb1125VSG-1730,448,99,VSG-N-TypeA,1b
Tbb1125VSG-1731,498,404,VSG-N-TypeB,B1
Tbb1125VSG-1733,469,149,VSG-N-TypeA,1c
Tbb1125VSG-1734,455,408,VSG-N-TypeB,B1
Tbb1125VSG-1735,485,383,VSG-N-TypeA,A2
Tbb1125VSG-1736,382,382,VSG-N-TypeA,A2
Tbb1125VSG-1737,491,415,VSG-N-TypeA,1a
Tbb1125VSG-1738,499,425,VSG-N-TypeA,1a
Tbb1125VSG-1739,524,396,VSG-N-TypeA,A2
Tbb1125VSG-1740,503,375,VSG-N-TypeB,B1
Tbb1125VSG-1743,376,376,VSG-N-TypeB,B1
Tbb1125VSG-1745,438,163,VSG-N-TypeA,A2
Tbb1125VSG-1746,369,369,VSG-N-TypeB,B1
Tbb1125VSG-1747,387,293,VSG-N-TypeA,1c
Tbb1125VSG-1749,379,345,VSG-N-TypeB,B1
Tbb1125VSG-1752,358,357,VSG-N-TypeA,1a
Tbb1125VSG-1753,450,423,VSG-N-TypeA,1a
Tbb1125VSG-1754,500,412,VSG-N-TypeA,1a
Tbb1125VSG-1755,511,414,VSG-N-TypeA,1a
Tbb1125VSG-1756,467,424,VSG-N-TypeA,1a
Tbb1125VSG-1757,353,288,VSG-N-TypeB,B1
Tbb1125VSG-1759,474,183,VSG-N-TypeA,1c
Tbb1125VSG-1760,399,142,VSG-N-TypeA,1b
Tbb1125VSG-1763,377,377,VSG-N-TypeB,B1
Tbb1125VSG-1765,524,393,VSG-N-TypeB,B1
Tbb1125VSG-1766,347,279,VSG-N-TypeB,B1
Tbb1125VSG-1767,342,264,VSG-N-TypeB,B1
Tbb1125VSG-1768,285,253,VSG-N-TypeA,1c
Tbb1125VSG-1769,377,364,VSG-N-TypeA,A2
Tbb1125VSG-1770,483,398,VSG-N-TypeA,1c
Tbb1125VSG-1774,350,193,VSG-N-TypeA,1a
Tbb1125VSG-1776,491,390,VSG-N-TypeB,B1
Tbb1125VSG-1777,421,370,VSG-N-TypeB,B1
Tbb1125VSG-1778,342,258,VSG-N-TypeB,B1
Tbb1125VSG-1781,487,417,VSG-N-TypeA,1a
Tbb1125VSG-1782,478,393,VSG-N-TypeA,A2
Tbb1125VSG-1783,233,232,VSG-N-TypeA,A2
Tbb1125VSG-1784,525,394,VSG-N-TypeB,B1
Tbb1125VSG-1786,301,301,VSG-N-TypeB,B1
Tbb1125VSG-1788,380,372,VSG-N-TypeA,A2
Tbb1125VSG-1789,334,332,VSG-N-TypeA,A2
Tbb1125VSG-1791,357,356,VSG-N-TypeA,A2
Tbb1125VSG-1792,308,184,VSG-N-TypeB,B1
Tbb1125VSG-1793,287,282,VSG-N-TypeB,B1
Tbb1125VSG-1794,285,285,VSG-N-TypeA,A2
Tbb1125VSG-1795,284,284,VSG-N-TypeB,B1
Tbb1125VSG-1799,496,384,VSG-N-TypeB,B1
Tbb1125VSG-1800,323,201,VSG-N-TypeB,B1
Tbb1125VSG-1801,260,260,VSG-N-TypeB,B1
Tbb1125VSG-1802,547,386,VSG-N-TypeA,A2
Tbb1125VSG-1803,476,399,VSG-N-TypeA,1c
Tbb1125VSG-2001,478,385,VSG-N-TypeA,A2
Tbb1125VSG-2002,509,378,VSG-N-TypeB,B1
Tbb1125VSG-2003,502,361,VSG-N-TypeA,A2
Tbb1125VSG-2004,501,370,VSG-N-TypeB,B1
Tbb1125VSG-2005,507,379,VSG-N-TypeA,A2
Tbb1125VSG-2006,535,400,VSG-N-TypeB,B1
Tbb1125VSG-2008,488,412,VSG-N-TypeA,1a
Tbb1125VSG-2009,481,405,VSG-N-TypeA,1a
Tbb1125VSG-2010,480,407,VSG-N-TypeA,1a
Tbb1125VSG-2012,478,403,VSG-N-TypeA,1a
Tbb1125VSG-2014,480,386,VSG-N-TypeA,A2
Tbb1125VSG-2015,470,390,VSG-N-TypeA,1a
Tbb1125VSG-2016,500,334,VSG-N-TypeA,A2
Tbb1125VSG-2018,484,396,VSG-N-TypeA,A2
Tbb1125VSG-2019,462,315,VSG-N-TypeB,B1
Tbb1125VSG-2020,460,331,VSG-N-TypeB,B1
Tbb1125VSG-2022,458,323,VSG-N-TypeB,B1
Tbb1125VSG-2023,454,308,VSG-N-TypeB,B1
Tbb1125VSG-2025,451,337,VSG-N-TypeB,B1
Tbb1125VSG-2026,478,332,VSG-N-TypeA,A2
Tbb1125VSG-2027,449,373,VSG-N-TypeA,1a
Tbb1125VSG-2029,446,351,VSG-N-TypeA,A2
Tbb1125VSG-2029.1,446,351,VSG-N-TypeA,A2
Tbb1125VSG-2029.2,446,351,VSG-N-TypeA,A2
Tbb1125VSG-2031,464,385,VSG-N-TypeA,1a
Tbb1125VSG-2032,443,371,VSG-N-TypeA,1a
Tbb1125VSG-2034,441,360,VSG-N-TypeA,1a
Tbb1125VSG-2035,439,334,VSG-N-TypeA,A2
Tbb1125VSG-2036,508,433,VSG-N-TypeA,1a
Tbb1125VSG-2036.1,474,433,VSG-N-TypeA,1a
Tbb1125VSG-2037,434,324,VSG-N-TypeB,B1
Tbb1125VSG-2038,529,394,VSG-N-TypeB,B1
Tbb1125VSG-2039,426,333,VSG-N-TypeA,A2
Tbb1125VSG-2042,444,358,VSG-N-TypeA,1a
Tbb1125VSG-2043,413,281,VSG-N-TypeB,B1
Tbb1125VSG-2044,481,368,VSG-N-TypeB,B1
Tbb1125VSG-2045,412,333,VSG-N-TypeA,1a
Tbb1125VSG-2047,427,349,VSG-N-TypeA,1a
Tbb1125VSG-2049,386,250,VSG-N-TypeB,B1
Tbb1125VSG-2051,383,274,VSG-N-TypeB,B1
Tbb1125VSG-2052,382,258,VSG-N-TypeA,A2
Tbb1125VSG-2054,470,407,VSG-N-TypeB,B1
Tbb1125VSG-2055,373,285,VSG-N-TypeB,B1
Tbb1125VSG-2056,372,253,VSG-N-TypeB,B1
Tbb1125VSG-2056.1,372,253,VSG-N-TypeB,B1
Tbb1125VSG-2061,354,265,VSG-N-TypeA,A2
Tbb1125VSG-2063,352,238,VSG-N-TypeB,B1
Tbb1125VSG-2064.1,342,249,VSG-N-TypeA,A2
Tbb1125VSG-2066,337,217,VSG-N-TypeA,A2
Tbb1125VSG-2066.1,337,217,VSG-N-TypeA,A2
Tbb1125VSG-2067,332,258,VSG-N-TypeA,1c
Tbb1125VSG-2068,330,208,VSG-N-TypeA,A2
Tbb1125VSG-2069,447,366,VSG-N-TypeA,1a
Tbb1125VSG-2069.1,447,367,VSG-N-TypeA,1a
Tbb1125VSG-2070,329,259,VSG-N-TypeA,1a
Tbb1125VSG-2072,322,244,VSG-N-TypeA,1a
Tbb1125VSG-2073,318,191,VSG-N-TypeB,B1
Tbb1125VSG-2074,316,199,VSG-N-TypeB,B1
Tbb1125VSG-2075,340,265,VSG-N-TypeA,1a
Tbb1125VSG-2076,309,196,VSG-N-TypeB,B1
Tbb1125VSG-2076.1,309,197,VSG-N-TypeB,B1
Tbb1125VSG-2077,308,212,VSG-N-TypeA,1a
Tbb1125VSG-2078,297,225,VSG-N-TypeA,1b
Tbb1125VSG-2080,295,216,VSG-N-TypeA,1a
Tbb1125VSG-2082,280,141,VSG-N-TypeB,B1
Tbb1125VSG-2083,278,171,VSG-N-TypeB,B1
Tbb1125VSG-2084,274,170,VSG-N-TypeB,B1
Tbb1125VSG-2085,270,177,VSG-N-TypeB,B1
Tbb1125VSG-2086,263,131,VSG-N-TypeB,B1
Tbb1125VSG-2087,261,181,VSG-N-TypeA,1a
Tbb1125VSG-2088,256,184,VSG-N-TypeA,1a
Tbb1125VSG-2090,223,100,VSG-N-TypeB,B1
Tbb1125VSG-2091,201,112,VSG-N-TypeA,A2
Tbb1125VSG-2091.2,201,109,VSG-N-TypeA,A2
Tbb1125VSG-2092,187,89,VSG-N-TypeA,1a
Tbb1125VSG-2093,572,383,VSG-N-TypeA,A2
